timestamp,temperature,humidity,current,rpm,vibration,status
19-15-59,33.0,40.0,0.369,0.0,2.741,anomaly
19-16-05,33.0,40.0,0.339,0.0,2.755,anomaly
19-16-10,33.0,40.0,0.374,0.0,2.744,anomaly
19-16-15,33.0,40.0,0.273,0.0,2.738,anomaly
19-16-21,33.0,40.0,0.282,0.0,2.746,anomaly
19-16-28,33.0,41.0,0.352,0.0,2.744,anomaly
19-16-34,33.0,41.0,0.326,0.0,2.743,anomaly
19-16-39,33.0,41.0,0.343,0.0,2.752,anomaly
19-16-45,33.0,41.0,0.286,0.0,2.752,anomaly
19-16-50,33.0,41.0,0.387,0.0,2.736,anomaly
19-16-55,33.0,41.0,0.382,0.0,2.738,anomaly
19-17-00,33.0,41.0,0.339,0.0,2.741,anomaly
19-17-05,33.0,41.0,0.395,0.0,2.742,anomaly
19-17-10,33.0,41.0,0.3,0.0,2.753,anomaly
19-17-16,33.0,40.0,0.313,0.0,2.735,anomaly
19-17-21,33.0,40.0,0.369,0.0,2.76,anomaly
19-17-26,33.0,40.0,0.247,0.0,2.732,anomaly
19-17-33,33.0,40.0,0.304,0.0,2.712,anomaly
19-17-39,33.0,40.0,0.321,0.0,2.726,anomaly
19-17-44,33.0,40.0,0.321,0.0,2.739,anomaly
19-17-49,33.0,40.0,0.33,0.0,2.744,anomaly
19-17-55,33.0,41.0,0.26,0.0,2.725,anomaly
19-18-01,33.0,41.0,0.395,0.0,2.729,anomaly
19-18-08,33.0,41.0,0.374,0.0,2.729,anomaly
19-18-12,33.0,41.0,0.391,0.0,2.747,anomaly
19-18-19,33.0,41.0,0.391,0.0,2.727,anomaly
19-18-25,33.0,41.0,0.326,0.0,2.751,anomaly
19-18-30,33.0,41.0,0.278,0.0,2.744,anomaly
19-18-35,33.0,41.0,0.408,0.0,2.738,anomaly
23-11-06,32.0,42.0,0.143,0.0,2.287,normal
23-11-12,32.0,41.0,0.121,0.0,2.299,normal
23-11-17,32.0,41.0,0.0,4410.0,2.344,normal
23-11-22,32.0,42.0,0.0,4530.0,2.086,normal
23-11-27,31.0,42.0,0.0,4650.0,2.239,normal
23-11-33,31.0,42.0,0.0,4575.0,2.119,normal
23-11-39,31.0,41.0,0.456,4605.0,2.226,normal
23-11-45,31.0,41.0,0.326,4530.0,2.36,normal
23-11-51,31.0,41.0,0.352,4560.0,2.344,normal
23-11-57,31.0,41.0,0.138,4785.0,2.29,normal
23-12-02,31.0,41.0,0.469,4830.0,2.281,normal
23-12-07,31.0,41.0,0.273,4725.0,2.325,normal
23-12-13,31.0,41.0,0.208,4740.0,2.319,normal
23-12-18,31.0,41.0,0.395,4755.0,2.352,normal
23-12-23,31.0,41.0,0.165,4770.0,2.271,normal
23-12-28,31.0,41.0,0.252,4575.0,2.249,normal
23-12-34,31.0,41.0,0.195,4845.0,2.338,normal
23-12-49,31.0,41.0,0.347,9165.0,2.313,normal
23-12-54,31.0,40.0,0.635,4740.0,2.33,normal
23-12-59,31.0,41.0,0.317,4710.0,2.299,normal
23-13-05,31.0,41.0,0.435,4620.0,2.363,normal
23-13-10,31.0,40.0,0.583,4590.0,2.317,normal
23-13-16,31.0,41.0,0.365,4860.0,2.307,normal
23-13-22,31.0,41.0,0.465,4770.0,2.335,normal
23-13-27,31.0,41.0,0.234,4740.0,2.337,normal
23-13-34,31.0,41.0,0.256,4665.0,2.317,normal
23-13-39,31.0,41.0,0.443,4740.0,2.321,normal
23-13-44,31.0,41.0,0.347,4620.0,2.313,normal
23-13-50,31.0,41.0,0.256,4695.0,2.33,normal
23-13-55,31.0,41.0,0.191,4680.0,2.321,normal
23-14-00,31.0,41.0,0.365,4725.0,2.337,normal
23-14-06,31.0,42.0,0.395,4665.0,2.33,normal
23-14-11,31.0,41.0,0.369,4725.0,2.328,normal
23-14-16,31.0,41.0,0.265,4695.0,2.304,normal
23-14-21,31.0,41.0,0.321,4635.0,2.327,normal
23-14-27,31.0,41.0,0.212,4725.0,2.342,normal
23-14-32,31.0,42.0,0.173,4740.0,2.338,normal
23-14-37,31.0,41.0,0.143,4635.0,2.337,normal
23-14-42,31.0,41.0,0.138,4695.0,2.213,normal
23-14-47,31.0,41.0,0.195,4680.0,2.24,normal
23-14-53,31.0,41.0,0.443,4665.0,2.22,normal
23-14-58,31.0,41.0,0.095,4665.0,2.269,normal
23-15-04,31.0,41.0,0.09,4710.0,2.302,normal
23-15-09,31.0,41.0,0.256,4740.0,2.412,normal
23-15-16,31.0,41.0,0.165,4590.0,2.328,normal
23-15-23,31.0,41.0,0.256,4545.0,2.293,normal
23-15-28,31.0,41.0,0.339,4605.0,2.314,normal
23-15-33,31.0,41.0,0.286,4500.0,2.331,normal
23-15-39,31.0,41.0,0.186,4575.0,2.264,normal
23-15-44,31.0,41.0,0.321,4560.0,2.309,normal
23-15-49,31.0,41.0,0.256,4575.0,2.359,normal
23-15-55,31.0,41.0,0.204,4485.0,2.243,normal
23-16-00,31.0,41.0,0.186,4560.0,2.338,normal
23-16-05,31.0,41.0,0.125,4530.0,2.376,normal
23-16-10,31.0,41.0,0.156,4500.0,2.26,normal
23-16-16,31.0,41.0,0.217,4530.0,2.384,normal
23-16-21,31.0,41.0,0.334,4575.0,2.399,normal
23-16-28,31.0,41.0,0.138,4470.0,2.236,normal
23-16-33,31.0,41.0,0.26,4545.0,2.29,normal
23-16-38,31.0,42.0,0.234,4665.0,2.235,normal
23-16-43,31.0,41.0,0.463,4575.0,2.239,normal
23-16-50,31.0,41.0,0.123,4500.0,2.322,normal
23-16-57,31.0,41.0,0.162,4545.0,2.226,normal
23-17-02,31.0,40.0,0.149,4440.0,2.29,normal
23-17-07,31.0,40.0,0.145,4575.0,2.273,normal
23-17-12,31.0,40.0,0.0,4800.0,2.339,normal
23-17-18,31.0,41.0,0.0,4755.0,2.357,normal
23-17-23,31.0,41.0,0.088,4695.0,2.347,normal
23-17-28,31.0,41.0,0.088,4710.0,2.344,normal
23-17-34,31.0,41.0,0.0,4800.0,2.341,normal
23-17-40,31.0,41.0,0.09,4710.0,2.34,normal
23-17-47,31.0,41.0,0.0,4740.0,2.323,normal
23-17-52,31.0,41.0,0.06,4695.0,2.337,normal
23-17-58,31.0,41.0,0.084,4815.0,2.332,normal
23-18-03,31.0,41.0,0.153,4770.0,2.242,normal
23-18-08,31.0,41.0,0.228,4770.0,2.251,normal
23-18-13,31.0,41.0,0.206,4785.0,2.244,normal
23-18-19,31.0,41.0,0.114,4830.0,2.259,normal
23-18-24,31.0,41.0,0.302,4815.0,2.214,normal
23-18-31,31.0,41.0,0.271,4920.0,2.213,normal
23-18-36,31.0,41.0,0.289,4785.0,2.208,normal
23-18-42,31.0,41.0,0.302,4755.0,2.059,normal
23-18-48,31.0,41.0,0.236,4710.0,2.039,normal
23-18-53,31.0,41.0,0.0,4740.0,2.076,normal
23-18-58,31.0,41.0,0.306,4665.0,2.071,normal
23-19-04,31.0,41.0,0.254,4695.0,2.05,normal
23-19-09,31.0,41.0,0.306,4695.0,2.068,normal
23-19-14,31.0,41.0,0.275,4755.0,2.071,normal
23-19-20,31.0,41.0,0.332,4845.0,2.086,normal
23-19-25,31.0,41.0,0.31,4815.0,2.08,normal
23-19-30,31.0,41.0,0.323,4725.0,2.081,normal
23-19-36,31.0,41.0,0.315,4695.0,2.07,normal
23-19-41,31.0,41.0,0.271,4740.0,2.082,normal
23-19-46,31.0,41.0,0.21,4785.0,2.077,normal
23-19-51,31.0,41.0,0.302,4620.0,2.092,normal
23-19-57,31.0,41.0,0.084,4680.0,2.059,normal
23-20-02,31.0,41.0,0.167,4635.0,2.086,normal
23-20-07,31.0,41.0,0.162,4575.0,2.116,normal
23-20-13,31.0,41.0,0.136,4710.0,2.112,normal
23-20-18,31.0,41.0,0.245,4680.0,2.113,normal
23-20-23,31.0,41.0,0.162,4815.0,2.125,normal
23-20-28,31.0,41.0,0.162,4710.0,2.116,normal
23-20-34,31.0,41.0,0.241,4755.0,2.115,normal
23-20-39,31.0,41.0,0.323,4680.0,2.124,normal
23-20-44,31.0,41.0,0.145,4680.0,2.137,normal
23-20-49,31.0,41.0,0.245,4725.0,2.15,normal
23-20-55,31.0,41.0,0.249,4785.0,2.136,normal
23-21-00,31.0,41.0,0.232,4740.0,2.14,normal
23-21-05,31.0,41.0,0.123,4725.0,2.14,normal
23-21-10,31.0,41.0,0.28,4725.0,2.136,normal
23-21-16,31.0,41.0,0.258,4770.0,2.152,normal
23-21-21,31.0,41.0,0.119,4755.0,2.152,normal
23-21-27,31.0,41.0,0.101,4725.0,2.135,normal
23-21-32,31.0,41.0,0.258,4635.0,2.13,normal
23-21-37,31.0,41.0,0.184,4710.0,2.175,normal
23-21-42,31.0,41.0,0.071,4695.0,2.173,normal
23-21-47,31.0,42.0,0.201,4650.0,2.155,normal
23-21-54,31.0,42.0,0.097,4710.0,2.148,normal
23-22-01,31.0,42.0,0.254,4770.0,2.174,normal
23-22-06,31.0,41.0,0.0,4620.0,2.164,normal
23-22-11,31.0,41.0,0.219,4695.0,2.151,normal
23-22-16,31.0,42.0,0.162,4680.0,2.174,normal
23-22-22,31.0,42.0,0.184,3465.0,2.166,normal
23-22-27,31.0,42.0,0.127,0.0,2.17,normal
23-22-32,31.0,42.0,0.101,0.0,2.172,normal
23-22-37,31.0,42.0,0.18,0.0,2.171,normal
23-22-43,31.0,42.0,0.162,0.0,2.17,normal
23-22-48,31.0,42.0,0.149,0.0,2.175,normal
23-22-53,31.0,42.0,0.561,0.0,2.531,normal
23-22-58,31.0,42.0,0.683,0.0,2.537,anomaly
23-23-03,31.0,42.0,0.474,0.0,2.191,normal
23-23-09,31.0,42.0,0.0,0.0,2.393,normal
23-23-14,31.0,43.0,0.077,0.0,2.384,normal
23-23-19,31.0,42.0,0.069,0.0,2.382,normal
23-23-24,31.0,42.0,0.265,0.0,2.371,normal
23-23-30,31.0,42.0,0.0,0.0,2.382,normal
23-23-35,31.0,42.0,0.0,0.0,2.401,normal
23-23-40,31.0,42.0,0.0,0.0,2.381,normal
23-23-45,31.0,42.0,0.09,0.0,2.375,normal
23-23-51,31.0,42.0,0.053,0.0,2.379,normal
23-23-56,31.0,42.0,0.0,0.0,2.383,normal
23-24-01,31.0,42.0,0.0,0.0,2.371,normal
23-24-06,31.0,42.0,0.084,0.0,2.367,normal
23-24-11,31.0,42.0,0.0,0.0,2.387,normal
23-24-17,31.0,42.0,0.051,0.0,2.385,normal
23-28-28,,,0.0,150.0,2.379,anomaly
23-28-34,31.0,42.0,0.0,4185.0,2.401,normal
23-28-40,31.0,41.0,0.269,4680.0,2.386,normal
23-28-45,31.0,41.0,0.182,4680.0,2.429,normal
23-28-50,31.0,41.0,0.321,4605.0,2.408,normal
23-28-55,31.0,40.0,0.208,4575.0,2.424,normal
23-29-01,31.0,41.0,0.195,4560.0,2.429,normal
23-29-06,31.0,40.0,0.265,4395.0,2.435,normal
23-29-11,30.0,40.0,0.265,4500.0,2.432,normal
23-29-16,30.0,40.0,0.199,4545.0,2.424,normal
23-29-22,30.0,40.0,0.295,4620.0,2.448,normal
23-29-27,30.0,40.0,0.526,4755.0,2.448,normal
23-29-32,30.0,41.0,0.326,4725.0,2.428,normal
23-29-37,30.0,41.0,0.304,4845.0,2.433,normal
23-29-43,30.0,41.0,0.286,4725.0,2.449,normal
23-29-48,30.0,41.0,0.443,4740.0,2.434,normal
23-29-53,30.0,41.0,0.256,4710.0,2.422,normal
23-29-58,31.0,41.0,0.422,4635.0,2.44,normal
23-30-04,31.0,42.0,0.474,4800.0,2.441,normal
23-30-09,31.0,42.0,0.243,4725.0,2.437,normal
23-30-14,31.0,42.0,0.496,4635.0,2.434,normal
23-30-19,31.0,42.0,0.256,4620.0,2.427,normal
23-30-25,31.0,42.0,0.426,4785.0,2.452,normal
23-30-30,31.0,43.0,0.269,4695.0,2.443,normal
23-30-37,31.0,42.0,0.304,4755.0,2.431,normal
23-30-42,31.0,42.0,0.304,4665.0,2.417,normal
23-30-47,31.0,42.0,0.273,4245.0,2.475,normal
23-30-54,31.0,42.0,0.265,4605.0,2.451,normal
23-30-59,31.0,42.0,0.269,4665.0,2.447,normal
23-31-07,31.0,42.0,0.317,4785.0,2.451,normal
23-31-12,31.0,42.0,0.374,4650.0,2.461,normal
23-31-17,31.0,42.0,0.265,4710.0,2.431,normal
23-31-26,31.0,42.0,0.33,5190.0,2.425,normal
23-31-32,31.0,41.0,0.404,4620.0,2.472,normal
23-31-38,31.0,41.0,0.391,4890.0,2.483,normal
23-31-43,31.0,42.0,0.195,4860.0,2.454,normal
23-31-49,31.0,42.0,0.212,4800.0,2.438,normal
23-31-54,31.0,42.0,0.104,4830.0,2.439,normal
23-32-00,31.0,42.0,0.0,4785.0,2.457,normal
23-32-05,31.0,41.0,0.095,4770.0,2.451,normal
23-32-10,31.0,41.0,0.256,4920.0,2.398,normal
23-32-15,31.0,41.0,0.117,4710.0,2.318,normal
23-32-21,31.0,42.0,0.456,4725.0,2.341,normal
23-32-26,31.0,42.0,0.535,4665.0,2.356,normal
23-32-31,31.0,41.0,0.208,4740.0,2.272,normal
23-32-38,31.0,41.0,0.339,4725.0,2.377,normal
23-32-43,31.0,41.0,0.212,4695.0,2.382,normal
23-32-49,31.0,41.0,0.378,4965.0,2.397,normal
23-32-56,31.0,41.0,0.452,4830.0,2.398,normal
23-33-03,31.0,41.0,0.286,4740.0,2.388,normal
23-33-09,31.0,41.0,0.282,4725.0,2.398,normal
23-33-15,31.0,41.0,0.374,4635.0,2.426,normal
23-33-20,31.0,42.0,0.365,4680.0,2.399,normal
23-33-25,31.0,42.0,0.465,4620.0,2.392,normal
23-33-30,31.0,42.0,0.591,4650.0,2.47,normal
23-33-36,31.0,41.0,0.387,4590.0,2.426,normal
23-33-41,31.0,42.0,0.356,4755.0,2.44,normal
23-33-47,31.0,42.0,0.535,4845.0,2.376,normal
23-33-52,31.0,42.0,0.269,4950.0,2.389,normal
23-33-57,31.0,42.0,0.339,4875.0,2.391,normal
23-34-03,31.0,41.0,0.256,4980.0,2.383,normal
23-34-08,31.0,41.0,0.417,4875.0,2.396,normal
23-34-13,31.0,41.0,0.204,4905.0,2.393,normal
23-34-18,31.0,41.0,0.256,4785.0,2.396,normal
23-34-24,31.0,41.0,0.073,4635.0,2.393,normal
23-34-30,31.0,41.0,0.134,4530.0,2.387,normal
23-34-36,31.0,41.0,0.243,4665.0,2.393,normal
23-34-41,31.0,41.0,0.06,4515.0,2.397,normal
23-34-46,31.0,41.0,0.173,4605.0,2.41,normal
23-34-51,31.0,41.0,0.256,4515.0,2.393,normal
23-34-56,31.0,41.0,0.269,4590.0,2.397,normal
23-35-02,31.0,41.0,0.117,4575.0,2.4,normal
23-35-07,31.0,41.0,0.112,4545.0,2.383,normal
23-35-12,31.0,41.0,0.26,4410.0,2.367,normal
23-35-18,31.0,41.0,0.199,4485.0,2.397,normal
23-35-23,31.0,41.0,0.234,4575.0,2.401,normal
23-35-28,31.0,41.0,0.073,4515.0,2.397,normal
23-35-33,31.0,41.0,0.0,4575.0,2.398,normal
23-35-39,31.0,41.0,0.0,4515.0,2.39,normal
23-35-44,31.0,41.0,0.112,4560.0,2.38,normal
23-35-49,31.0,41.0,0.086,4470.0,2.418,normal
23-35-54,31.0,41.0,0.243,4575.0,2.395,normal
23-35-59,31.0,41.0,0.182,4440.0,2.409,normal
23-36-05,31.0,41.0,0.0,4545.0,2.395,normal
23-36-10,31.0,41.0,0.391,4650.0,2.418,normal
23-36-15,31.0,41.0,0.226,4680.0,2.394,normal
23-36-20,31.0,41.0,0.125,4665.0,2.415,normal
23-36-26,31.0,41.0,0.0,4620.0,2.411,normal
23-36-31,31.0,41.0,0.117,4590.0,2.412,normal
