timestamp,temperature,humidity,current,rpm,vibration,status
22-20-28,32,39,0.347,7440.0,2.222,normal
22-20-32,32,39,0.112,7395.0,2.223,normal
22-20-39,32,39,0.0,7485.0,2.206,normal
22-20-44,32,39,0.382,7470.0,2.22,normal
22-20-49,32,39,0.171,7500.0,2.226,normal
22-20-54,32,39,0.106,7485.0,2.211,normal
22-21-01,32,39,0.188,7395.0,2.242,normal
22-21-06,32,39,0.158,7440.0,2.242,normal
22-21-11,32,39,0.178,7500.0,2.214,normal
22-21-17,32,39,0.0,7425.0,2.23,normal
22-21-22,32,39,0.138,7575.0,2.225,normal
22-21-27,32,40,0.265,7485.0,2.224,normal
22-21-33,32,39,0.18,7545.0,2.226,normal
22-21-38,32,39,0.334,7440.0,2.223,normal
22-21-43,32,40,0.278,7530.0,2.2,normal
22-21-48,32,39,0.162,7440.0,2.22,normal
22-21-53,32,39,0.167,7410.0,2.216,normal
22-22-00,32,40,0.395,7410.0,2.212,normal
22-22-05,32,40,0.0,7470.0,2.189,normal
22-22-11,32,40,0.0,7395.0,2.208,normal
22-22-17,32,39,0.112,7485.0,2.216,normal
22-22-22,32,40,0.117,7470.0,2.204,normal
22-22-27,32,40,0.125,7545.0,2.193,normal
22-22-34,32,40,0.184,7395.0,2.224,normal
22-22-39,32,40,0.069,7545.0,2.235,normal
22-22-45,32,40,0.147,7605.0,2.232,normal
22-22-50,32,40,0.06,7440.0,2.236,normal
22-22-56,32,40,0.178,7470.0,2.229,normal
22-23-02,32,40,0.173,7380.0,2.22,normal
22-23-07,32,40,0.282,7440.0,2.203,normal
22-23-13,32,40,0.13,7395.0,2.197,normal
22-23-20,32,40,0.119,7425.0,2.239,normal
22-23-26,32,40,0.448,7515.0,2.198,normal
22-23-32,32,40,0.097,7455.0,2.231,normal
22-23-37,32,40,0.0,7380.0,2.211,normal
22-23-43,32,40,0.062,7515.0,2.201,normal
22-23-49,32,40,0.208,7530.0,2.232,normal
22-23-54,32,40,0.11,7425.0,2.234,normal
22-23-59,32,40,0.265,7365.0,2.207,normal
22-24-06,32,40,0.0,7485.0,2.236,normal
22-24-12,32,40,0.184,7440.0,2.233,normal
22-24-19,32,40,0.201,7440.0,2.22,normal
22-24-24,32,40,0.165,7515.0,2.201,normal
22-24-31,32,40,0.132,7485.0,2.253,normal
22-24-36,32,40,0.535,7395.0,2.217,normal
22-24-41,32,40,0.0,9240.0,2.252,normal
22-24-48,32,40,0.975,10650.0,2.218,normal
22-24-53,32,40,0.226,10665.0,2.209,normal
22-24-58,32,40,0.774,10785.0,2.199,normal
22-25-03,32,40,0.626,10875.0,2.226,normal
22-25-09,32,40,0.983,10890.0,2.196,normal
22-25-14,32,40,0.814,10560.0,2.237,normal
22-25-20,32,40,0.256,10740.0,2.202,normal
22-25-26,32,40,0.304,10770.0,2.195,normal
22-25-33,32,40,0.679,10725.0,2.214,normal
22-25-39,32,40,0.0,10665.0,2.244,normal
22-25-44,32,40,0.186,10590.0,2.21,normal
22-25-51,32,40,0.334,10770.0,2.256,normal
22-25-56,32,40,0.071,10770.0,2.254,normal
22-26-01,32,40,0.252,10785.0,2.224,normal
22-26-08,32,40,0.548,10725.0,2.23,normal
22-26-13,32,40,0.474,10725.0,2.245,normal
22-26-19,32,40,0.112,10695.0,2.205,normal
22-26-25,32,40,0.491,10785.0,2.212,normal
22-26-32,31,40,0.219,10635.0,2.232,normal
22-26-37,31,40,0.3,10740.0,2.189,normal
22-26-43,31,40,0.147,10710.0,2.234,normal
22-26-49,31,40,0.408,10635.0,2.186,normal
22-26-56,31,40,0.792,10725.0,2.229,normal
22-27-02,31,40,0.334,10560.0,2.223,normal
22-27-09,31,40,0.966,10755.0,2.207,normal
22-27-14,31,40,0.4,10710.0,2.21,normal
22-27-19,31,40,0.186,10800.0,2.233,normal
22-27-25,31,40,0.149,10815.0,2.225,normal
22-27-30,31,40,0.748,10710.0,2.196,normal
22-27-35,31,40,0.478,10620.0,2.216,normal
22-27-42,32,40,0.77,10770.0,2.251,normal
22-27-47,31,40,0.792,10710.0,2.203,normal
22-27-52,32,40,0.513,10740.0,2.197,normal
22-27-58,32,40,0.151,10830.0,2.22,normal
22-28-04,32,40,0.766,10665.0,2.234,normal
22-28-10,32,40,0.108,10620.0,2.238,normal
22-28-15,32,40,0.162,10650.0,2.214,normal
22-28-22,32,40,0.439,10755.0,2.221,normal
22-28-28,32,40,0.726,10815.0,2.247,normal
22-28-35,32,40,0.352,10860.0,2.195,normal
22-28-41,32,40,0.626,10710.0,2.207,normal
22-28-48,32,40,0.223,10695.0,2.217,normal
22-28-53,32,40,0.814,10635.0,2.147,normal
22-28-58,32,40,0.06,10860.0,2.23,normal
22-29-03,32,40,0.199,10830.0,2.236,normal
22-29-10,32,40,0.079,10695.0,2.219,normal
22-29-15,32,40,0.783,10770.0,2.301,normal
22-29-20,32,40,0.548,10770.0,2.194,normal
22-29-27,32,40,0.0,10725.0,2.224,normal
22-29-33,32,40,0.6,10740.0,2.21,normal
22-29-38,32,40,0.67,10650.0,2.23,normal
22-29-44,32,40,0.596,10635.0,2.201,normal
22-29-50,32,40,0.404,10635.0,2.196,normal
22-29-56,32,40,0.201,10695.0,2.246,normal
22-30-03,32,40,1.001,10710.0,2.233,normal
22-30-09,32,40,0.193,10770.0,2.186,normal
22-30-14,32,40,0.0,10755.0,2.242,normal
22-30-20,32,40,0.206,10740.0,2.219,normal
22-30-25,32,40,0.822,10710.0,2.206,normal
22-30-30,32,40,0.548,10695.0,2.246,normal
22-30-36,32,40,0.158,10815.0,2.227,normal
22-30-41,32,40,0.182,10710.0,2.214,normal
22-30-48,32,41,0.138,10725.0,2.214,normal
22-30-54,32,41,0.814,10725.0,2.234,normal
22-30-59,32,41,0.326,10890.0,2.21,normal
22-31-06,32,41,0.162,10800.0,2.2,normal
22-31-22,32,41,0.766,10245.0,2.202,normal
22-31-31,32,41,0.391,10650.0,2.229,normal
22-31-38,32,41,0.317,10725.0,2.222,normal
22-31-47,32,41,0.182,10695.0,2.239,normal
22-31-52,31,40,0.591,10665.0,2.201,normal
22-31-57,31,40,0.0,10695.0,2.228,normal
22-32-04,31,40,0.256,10785.0,2.19,normal
22-32-10,31,40,0.106,10815.0,2.228,normal
22-32-17,31,40,0.539,10560.0,2.265,normal
22-32-33,31,39,0.097,10245.0,2.22,normal
22-32-38,31,39,0.413,10635.0,2.209,normal
22-32-44,31,39,0.844,10650.0,2.232,normal
22-32-49,31,39,0.247,10665.0,2.258,normal
22-32-55,31,39,0.914,10620.0,2.222,normal
22-33-02,31,39,0.0,10680.0,2.192,normal
22-33-08,31,39,0.165,10710.0,2.225,normal
22-33-15,31,39,0.212,10755.0,2.23,normal
22-33-21,31,39,0.718,10740.0,2.253,normal
22-33-26,31,39,0.683,10650.0,2.2,normal
22-33-32,31,38,0.944,10725.0,2.208,normal
22-33-38,31,38,0.108,10875.0,2.21,normal
22-33-43,31,38,1.049,10770.0,2.255,anomaly
22-33-49,31,38,0.496,10725.0,2.23,normal
22-33-54,31,38,0.539,10740.0,2.242,normal
22-34-00,31,38,0.108,10785.0,2.212,normal
22-34-06,31,38,0.635,10830.0,2.206,normal
22-34-13,31,38,0.626,10635.0,2.238,normal
22-34-18,31,39,0.053,10725.0,2.223,normal
22-34-23,31,39,0.456,10710.0,2.242,normal
22-34-30,31,39,0.387,10665.0,2.204,normal
22-34-35,31,39,0.23,10710.0,2.227,normal
22-34-40,31,39,0.182,10830.0,2.206,normal
22-34-46,31,39,0.0,10665.0,2.223,normal
22-34-51,31,39,0.674,10710.0,2.186,normal
22-34-56,31,39,0.474,10740.0,2.193,normal
22-35-03,31,39,0.256,10890.0,2.236,normal
22-35-08,31,39,0.121,10665.0,2.232,normal
22-35-14,31,39,0.06,10800.0,2.218,normal
22-35-19,31,39,0.212,10770.0,2.201,normal
22-35-24,31,39,0.861,10845.0,2.188,normal
22-35-29,31,39,0.064,10695.0,2.23,normal
22-35-35,31,39,0.461,10800.0,2.209,normal
22-35-40,31,39,0.178,9120.0,2.209,normal
22-35-45,31,39,0.395,7575.0,2.225,normal
22-35-50,31,39,0.289,7965.0,2.203,normal
22-35-56,31,39,0.136,8055.0,2.198,normal
22-36-02,31,39,0.422,7905.0,2.201,normal
22-36-08,31,39,0.247,8070.0,2.224,normal
22-36-13,31,39,0.11,7935.0,2.257,normal
22-36-19,31,39,0.0,7920.0,2.218,normal
22-36-24,31,39,0.304,7995.0,2.19,normal
22-36-29,31,39,0.0,7920.0,2.229,normal
22-36-34,31,39,0.0,7920.0,2.233,normal
22-36-40,31,39,0.136,8070.0,2.2,normal
22-36-45,31,39,0.193,7905.0,2.212,normal
22-36-50,31,39,0.295,8025.0,2.197,normal
22-36-55,31,39,0.079,7965.0,2.256,normal
22-37-01,31,40,0.308,8025.0,2.22,normal
22-37-06,31,40,0.0,7995.0,2.222,normal
22-37-11,31,40,0.234,7920.0,2.22,normal
22-37-16,31,40,0.071,7935.0,2.238,normal
22-37-22,31,40,0.245,7965.0,2.224,normal
22-37-29,31,40,0.084,8235.0,2.223,normal
22-37-34,31,40,0.145,8115.0,2.214,normal
22-37-40,31,40,0.256,7935.0,2.209,normal
22-37-45,31,40,0.223,7950.0,2.211,normal
22-37-50,31,40,0.06,7950.0,2.198,normal
22-37-55,31,40,0.212,7920.0,2.24,normal
22-38-01,31,40,0.182,7995.0,2.209,normal
22-38-06,31,40,0.422,8010.0,2.22,normal
22-38-11,31,40,0.0,8025.0,2.181,normal
22-38-16,31,40,0.3,7980.0,2.217,normal
22-38-21,31,40,0.162,7920.0,2.199,normal
22-38-27,31,41,0.066,8055.0,2.209,normal
22-38-32,31,41,0.214,7890.0,2.197,normal
22-38-37,31,40,0.256,7950.0,2.225,normal
22-38-44,31,40,0.474,7965.0,2.203,normal
22-38-50,31,40,0.145,7935.0,2.204,normal
22-38-56,31,41,0.456,8025.0,2.229,normal
22-39-01,31,41,0.352,7965.0,2.241,normal
22-39-06,31,41,0.123,7935.0,2.201,normal
22-39-11,31,41,0.395,7905.0,2.2,normal
22-39-17,31,41,0.0,8010.0,2.236,normal
22-39-22,31,41,0.079,7995.0,2.208,normal
22-39-27,31,40,0.3,7935.0,2.248,normal
22-39-32,31,40,0.374,8025.0,2.209,normal
22-39-38,31,40,0.112,7920.0,2.185,normal
22-39-43,31,40,0.236,8010.0,2.213,normal
22-39-48,31,40,0.289,7860.0,2.211,normal
22-39-54,31,41,0.258,7935.0,2.191,normal
22-39-59,31,41,0.282,7965.0,2.204,normal
22-40-04,31,41,0.117,7890.0,2.193,normal
22-40-11,31,41,0.269,7935.0,2.21,normal
22-40-16,31,41,0.304,7920.0,2.191,normal
22-40-21,31,41,0.212,7935.0,2.211,normal
22-40-27,31,41,0.289,7890.0,2.217,normal
22-40-32,31,41,0.349,7980.0,2.183,normal
22-40-37,31,41,0.217,7875.0,2.208,normal
22-40-43,31,41,0.167,8025.0,2.185,normal
22-40-48,31,41,0.306,8010.0,2.22,normal
22-40-55,31,41,0.332,7890.0,2.22,normal
22-41-00,31,41,0.302,7875.0,2.191,normal
22-41-05,32,41,0.0,7950.0,2.199,normal
22-41-11,32,41,0.302,8055.0,2.242,normal
22-41-18,32,41,0.28,8070.0,2.216,normal
22-41-23,32,41,0.125,7905.0,2.262,normal
22-41-28,32,41,0.282,7845.0,2.213,normal
22-41-34,32,41,0.195,7965.0,2.201,normal
22-41-39,32,41,0.315,7950.0,2.185,normal
22-41-45,32,41,0.302,7905.0,2.175,normal
22-41-50,32,41,0.077,8025.0,2.212,normal
22-41-56,32,41,0.21,8115.0,2.193,normal
22-42-01,32,41,0.304,7920.0,2.175,normal
22-42-06,32,41,0.153,7965.0,2.195,normal
22-42-12,32,41,0.376,8070.0,2.189,normal
22-42-17,32,41,0.201,7830.0,2.16,normal
22-42-23,32,41,0.239,7890.0,2.177,normal
22-42-28,32,41,0.156,7920.0,2.18,normal
22-42-33,32,40,0.21,7905.0,2.178,normal
22-42-38,32,40,0.349,7920.0,2.187,normal
22-42-44,32,40,0.315,7890.0,2.165,normal
22-42-49,32,40,0.056,7920.0,2.165,normal
22-42-54,32,40,0.0,7980.0,2.188,normal
22-43-00,32,41,0.175,7950.0,2.212,normal
22-43-05,32,41,0.289,7860.0,2.167,normal
22-43-10,32,41,0.297,7905.0,2.185,normal
22-43-16,32,41,0.321,7980.0,2.16,normal
22-43-22,32,41,0.317,7920.0,2.154,normal
22-43-28,32,41,0.302,8025.0,2.026,normal
22-43-34,32,41,0.262,7875.0,2.159,normal
22-43-40,32,41,0.149,7920.0,2.186,normal
22-43-45,32,41,0.0,7815.0,2.175,normal
22-43-52,32,41,0.188,7860.0,2.197,normal
22-43-58,32,41,0.376,7875.0,2.19,normal
22-44-03,32,41,0.114,7845.0,2.182,normal
22-44-09,32,41,0.165,7890.0,2.169,normal
22-44-14,32,41,0.21,7980.0,2.166,normal
22-44-19,32,41,0.306,7815.0,2.205,normal
22-44-24,32,41,0.149,7845.0,2.181,normal
22-44-29,32,41,0.14,7875.0,2.186,normal
22-44-36,32,41,0.13,7890.0,2.185,normal
22-44-41,32,41,0.117,7950.0,2.187,normal
22-44-46,32,41,0.0,7950.0,2.189,normal
22-44-52,32,41,0.201,7860.0,2.178,normal
22-44-57,32,41,0.278,7905.0,2.209,normal
22-45-02,32,41,0.0,7935.0,2.163,normal
22-45-08,32,41,0.341,7950.0,2.211,normal
22-45-14,32,41,0.119,8070.0,2.181,normal
22-45-19,32,41,0.201,7830.0,2.159,normal
22-45-24,32,41,0.053,7890.0,2.185,normal
22-45-30,32,41,0.297,7965.0,2.159,normal
22-45-36,32,41,0.066,7890.0,2.195,normal
22-45-42,32,41,0.241,7935.0,2.185,normal
22-45-47,32,41,0.0,8100.0,2.224,normal
22-45-52,32,41,0.226,8160.0,2.194,normal
22-45-57,32,41,0.275,7875.0,2.181,normal
22-46-03,32,41,0.0,7905.0,2.206,normal
22-46-09,32,41,0.119,7890.0,2.189,normal
22-46-15,32,41,0.112,7875.0,2.215,normal
22-46-20,32,41,0.21,7920.0,2.188,normal
22-46-25,32,41,0.171,7995.0,2.196,normal
22-46-30,32,41,0.315,7890.0,2.191,normal
22-46-45,32,41,0.193,8475.0,2.209,normal
22-46-52,32,41,0.134,8160.0,2.168,normal
22-46-57,32,41,0.0,7980.0,2.169,normal
22-47-02,32,41,0.092,8085.0,2.114,normal
22-47-07,32,41,0.223,8070.0,2.195,normal
22-47-13,32,41,0.376,8055.0,2.184,normal
22-47-18,32,41,0.3,7935.0,2.214,normal
22-47-23,32,41,0.387,8250.0,2.182,normal
22-47-29,32,41,0.14,8130.0,2.205,normal
22-47-34,32,41,0.136,8190.0,2.193,normal
22-47-39,32,41,0.156,8055.0,2.185,normal
22-47-44,32,41,0.302,8115.0,2.177,normal
22-47-50,32,41,0.193,8070.0,2.212,normal
22-47-56,32,41,0.069,7875.0,2.21,normal
22-48-02,32,41,0.162,7980.0,2.232,normal
22-48-07,32,41,0.171,8040.0,2.238,normal
